Label,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
-25,80,73,89,91,107,65,74,48,224,218,274,342,308,193,326.0,-0.52672434,0.010175355,0.5530606,0.4626795,0.26527753,-0.27952304,0.5907693,0.8587203000000001,4.106654,4.473566,3.6900635000000004,4.1611223,5.00436,5.332486,5.125986,5.26485,9.388264,8.870517999999999,7.6865845,8.013991,7.889852,8.195352999999999,7.81228,7.908846400000001,27.705,26.61,22.664998999999998,20.369999,23.207998,24.720001,22.56,19.220001,21.825,22.079998,23.115,24.195,21.552,20.619999,21.56,22.6,-15.87,-16.755001,-21.24,-22.215,-22.116001,-21.44,-22.779999,-25.58,-0.04247742,-0.025300033,0.25686190000000003,0.01504686,0.12985572,-0.08229168,-0.005992118,-0.102620475,-0.053130064000000005,-0.569517,-0.26431876,0.07470167,0.15957661,-0.16857809,-0.37856838,-0.008344571,-0.23449135,-0.18961707,-0.30586407,0.20905815,0.094808534,-0.044474788,-0.11664645400000001,-0.045451282999999995
-25,97,73,115,106,83,82,65,74,166,192,234,283,318,579,184.0,0.51140153,-0.30645782,0.24301147,-0.3514688,-0.45070848,-0.38965634,0.18754579,-0.36711094,4.908114,4.9757495,4.726154,4.9813757,5.3678007,5.612008599999999,5.684633,5.7333145,8.407,8.298304,8.2037325,8.191522,7.973290400000001,8.082825,8.512184,8.030152000000001,18.804000000000002,19.635,18.852,19.909998,20.82,21.06,19.71,20.58,24.924,24.704998,24.851999999999997,24.519999,24.105,22.679998,23.009998,22.659998,-23.723999,-22.875,-22.319998000000002,-22.04,-23.279999,-23.64,-24.33,-23.980001,0.11377025,-0.13608754,-0.017044231,0.1454086,-0.009454221,-0.001198422,-0.17186266,-0.14203526,0.36187035,-0.16524915,0.029649863,0.19771308,-0.11318435,-0.20453078,-0.020062478,0.014913701000000001,0.042077947000000004,0.011318435,0.07598887,-0.03217099,0.018908443,0.015978968,-0.026454067,-0.015978968
-25,66,65,73,91,91,65,81,65,143,192,217,250,276,143,192.0,0.9832187,0.717662,0.6799533,0.49021279999999995,0.002873041,-0.20430522,0.6512229,0.1803632,4.875393,4.834492,4.80636,4.9565964000000005,5.292143299999999,5.5713077,5.5725045,5.495491,7.803501,8.541314999999999,7.913435000000001,7.864354,8.093839,7.8218570000000005,8.295909,7.8968754,24.76,24.66,24.435,24.3,25.56,25.88,24.704998,25.519999,20.82,20.130001,20.52,20.25,19.296001,19.279999,19.08,19.58,-21.88,-21.375,-21.81,-21.24,-20.484,-21.08,-22.425,-21.679998,-0.023613363999999998,-0.07123956,0.030626353,0.10865698,0.100134864,-0.009054747,-0.022104235,-0.048647076,0.075278684,-0.047004797,0.030892674,0.13635385,0.008415586999999999,-0.23844169,-0.036218986,0.12658893,0.015268791,-0.01637844,-0.013315806000000001,-0.030626353,-0.010759172,0.037994433,0.024501082,0.010830188999999999
-25,55,81,91,88,107,74,99,75,132,208,203,249,300,143,212.0,0.7697358,0.42018238,0.4213795,-0.18974048,-0.5566519,-0.7152678000000001,0.059376202999999995,-0.18495208,4.7309427,4.8524485,4.7812209999999995,4.8440685,5.2636523,5.555745,5.5684347,5.4982843,8.540117,8.223484,7.994239299999999,8.333019,8.187372,8.081029,8.197268,8.081628,22.56,22.740002,22.308000000000003,22.89,24.023998000000002,24.675,24.203999,24.404999,21.919998,22.14,23.435999,22.71,21.816,20.654999,20.844,20.55,-21.519999,-21.15,-21.168000000000003,-21.57,-20.555998000000002,-19.47,-21.623998999999998,-21.645,0.09427591,-0.12423647,-0.037284255,0.13329121,-0.002041757,-0.05219796,-0.0022370579999999997,-0.089881696,0.20772657,-0.034221627000000004,0.009054747,0.23515713,0.05317445,-0.30146983,-0.17257284,0.06285059999999999,-0.04980111,-0.08335695,-0.039947417,0.020772658,0.031691615,0.060720075,0.035579834,0.015046861000000002
-25,79,90,90,132,108,82,57,32,131,226,200,275,326,209,217.0,0.5165489999999999,0.047884032,0.5291186,0.16998832,-0.24101628,-0.43861777,0.02474008,-0.45489833,4.63697,4.71131,4.661511,4.854757,5.2141724,5.4836800000000006,5.292782,5.379771,8.391078,8.378748,8.13454,8.367735,8.102378,8.301655,8.383697,7.884106,21.195,20.984999,21.131999999999998,22.662857000000002,24.6,24.765,23.799997,22.92,23.355,23.91,22.98,22.439999,21.204,20.16,22.18,21.3,-21.720001,-21.435,-21.912,-21.651428,-20.508000000000003,-20.235,-22.0,-21.48,0.046339005,-0.07850999,0.016085505,0.20536777,-0.018553356,-0.12058793,0.123038046,-0.082558,-0.01797634,0.023861924,0.13145363,0.29911104,0.026454067,-0.22658174,0.08042746,0.017576863999999998,-0.07696536,0.047617324,0.12634036,0.09960223,0.047226723,-0.064874604,-0.0987145,0.004261058
-25,89,106,99,115,81,98,82,56,183,233,218,275,301,176,188.0,1.0229226,-0.08571241,0.47070003,-0.94044244,-0.58358663,-0.84419554,-0.19452888,-1.0749965,4.11683,4.139575,3.8010345,3.7962462999999995,4.5645456,5.055596400000001,5.175066999999999,5.2588644,8.207322999999999,9.150639,8.296388,8.723991,8.327632000000001,8.438603,7.8930845000000005,7.597998599999999,0.84,3.324,5.268,4.8799996,6.6899996,7.176,6.255,6.3999996,30.074999,30.324,30.203999,29.629996999999996,28.92,28.128,27.69,27.22,-23.52,-22.703999,-20.772,-21.78,-23.925,-25.212002,-25.544998,-26.26,-0.25446504,-0.42088595,0.11270498,0.10556771,-0.024634238,0.034088463,0.18216021,-0.10572750000000002,0.23249397,0.104715504,-0.004474108,0.14498250000000001,-0.02716425,-0.07978831,-0.037683733,-0.00372842,0.01771002,0.25523734,-0.002237057,-0.025459817000000003,0.106393285,0.024501082,-0.05299691,-0.0396811
-25,77,83,65,107,107,81,90,41,178,226,184,242,301,283,217.0,0.94092125,0.41718966,0.87148947,0.40988729999999995,0.030326555,-0.2813187,0.18435353,-0.026336215,4.7985787,4.6848545,4.640761,4.818569999999999,5.142745,5.4396267,5.365885,5.246893,7.887697,8.5862055,7.860962,8.193438,8.157445,7.878120399999999,7.920497999999999,7.381324,2.12,2.7299998,2.72,3.648,5.0880003,5.5199995,4.5239997,4.8,27.720001,28.304997999999998,27.76,27.707998,27.011999999999997,26.985,26.544,27.3,-25.800001,-24.465,-24.64,-25.223999,-26.123998999999998,-27.029999,-27.288,-27.18,-0.12117383,-0.10346381,-0.037816886,0.12772519999999998,0.03328951,-0.050866377000000004,0.028762142999999997,-0.24234766,0.23009713,-0.13036174,-0.060542528,0.2038916,-0.03160284,-0.10080065,0.0898018,0.0743022,0.0038615859999999998,0.020772658,0.028229507,0.029294774,-0.004527374,-0.024900557,0.011504856,-0.011185275
-25,101,98,99,115,73,82,81,57,178,225,217,276,267,143,192.0,-0.13646951,-0.8224083000000001,-0.42042184,-1.0122685,-1.6478093,-1.496376,-0.96546185,-1.6196774,3.9954437999999994,4.0228577,4.2564116,4.3809104,5.1529207,5.5449715,5.4958897,5.639542,8.770439999999999,8.582016000000001,8.146032,8.748413000000001,7.6758103,7.9278,8.477869,7.655460000000001,21.695999999999998,23.256,21.708000000000002,23.304000000000002,25.23,26.22,25.23,24.96,26.147999,25.151999,25.223999,24.647999,23.46,21.585,21.555,22.039998999999998,-17.712,-16.967999,-18.539998999999998,-17.915998000000002,-17.324999,-17.7,-19.395,-19.08,-0.010652646000000002,-0.043409526,0.09299757,0.18077537,0.061652187000000004,0.012916328000000001,0.020506341,-0.14088123,0.036218993,-0.10905645,-0.06146576,0.34961978,0.16445020000000002,-0.28655612,-0.030093722000000003,-0.027963191000000002,0.17278588,0.047404267,0.026525086,0.15329155,0.07616640599999999,-0.00545948,-0.009321064,-0.07749799
-25,86,91,89,122,107,91,90,57,146,193,209,300,499,160,276.0,-0.59735334,-0.6675035,-0.6913256999999999,-1.2649366000000002,-1.9604521000000001,-1.7147273999999997,-0.61770403,-0.1436521,4.2245693,4.241568,4.161721,4.3997445,4.525041000000001,4.806598999999999,4.560475299999999,4.4260807,9.200317,9.4140005,7.932589,8.317058,8.123527000000001,7.401914,9.264603,8.937553999999999,21.09,22.665,23.715,24.83,26.771997,26.291998,25.38,24.5,25.47,24.45,24.224998,23.550001,21.911998999999998,21.432001,21.995998,23.279999,-18.885,-17.939999,-17.175,-16.44,-15.527999999999999,-16.164,-16.679998,-18.84,-0.036218993,-0.062424503,0.13222596,0.08211414,-0.07305939,-0.13422331,-0.17619476,-0.101200126,0.29068404,-0.015233281000000001,0.07257114,0.28575718,0.14718404,-0.23126891,-0.26631612,0.043143213,0.3864247,0.08596684,0.18109496,0.026276521,-0.007811939,-0.008522116,-0.0551807,-0.06853201
-25,56,91,82,114,81,91,73,34,126,233,210,300,291,168,225.0,1.4836068999999998,0.62919617,0.79786766,0.8515377000000001,0.08810662,-0.16567877,-0.06584055,-0.36391866,4.5298295,4.8362875,4.7937902999999995,5.0138574,5.297889700000001,5.569392,5.969941599999999,6.066907,7.8298380000000005,8.37779,7.961917999999999,8.24164,8.300697,8.349539,6.8168902000000005,7.78355,19.12,20.135998,19.47,19.85,20.265,20.745,19.724998,19.26,23.159998,23.052,23.819998000000002,23.01,22.019999,21.84,21.45,22.02,-24.099998,-23.927998000000002,-22.935,-23.79,-23.729998000000002,-24.06,-25.949997,-24.66,0.09125765400000001,-0.12495552,-0.017310548999999998,0.14940335,-0.0062850630000000005,0.14050838,0.039681107,-0.32969934,0.23595607,-0.064768076,-0.014514227,0.15863562,0.05166533,-0.2465022,-0.17377126,0.053263225,-0.00301825,-0.024181504,0.021438448,-0.037550572000000004,-0.060080916,-0.06317018,-0.08974852400000001,0.054328485999999995
-25,87,57,82,115,82,98,82,66,190,226,225,317,309,140,184.0,0.72927386,-0.026336217000000002,0.23822306,-0.5343060000000001,-0.8738836,-0.9227253000000001,0.27353752,-1.0055646999999999,3.494098,3.6296098,3.5625720000000003,3.9600096,4.546589,4.795586,4.854842,4.978343499999999,9.535148,8.696538,8.860941,8.10158,8.404845,8.3500185,9.201514999999999,8.182583000000001,14.040001,13.2,12.945,13.81,16.695,17.232,15.84,16.339998,28.115996999999997,29.309997999999997,28.71,28.9,27.689999,26.939999,26.295,25.699999,-21.251998999999998,-20.039998999999998,-18.779999,-19.859999,-21.224998,-21.011999999999997,-22.529999,-22.06,-0.15520903,-0.1514451,-0.05153217,0.35926047,-0.090014845,-0.027377297999999998,-0.029294772,-0.21695887,0.074888095,0.0012428110000000001,0.06564693,0.4372023,-0.018642126000000002,-0.32181638,0.116912775,0.07421342,-0.18216023,-0.08326817,0.00892159,0.12197278,0.117578566,-0.036005937,-0.041944787000000004,-0.037816886
-25,95,82,81,98,115,100,89,58,180,226,192,267,308,152,192.0,1.1761516,0.6194997,0.8343792999999999,0.46686930000000004,-0.18315643,-0.5679046,0.35769373,-0.18315643,4.331111,4.433463,4.3442793,4.420654,4.967569999999999,5.315128,5.398925,5.7400985,8.392275999999999,8.507795,7.964910499999999,8.617689,8.473479,8.34475,8.247067,7.1790137000000005,17.775,17.565,16.845,18.779999,20.230001,21.191999999999997,19.589998,20.67,24.524998,25.154999,25.634998,24.885,23.029999,23.351999999999997,23.01,21.869999,-23.189999,-22.920002,-23.024998,-22.739998,-22.58,-22.296,-24.255,-24.3,0.03435478,-0.19827235,0.057391125999999994,0.07765778,0.03328952,0.13965616,-0.00181095,-0.165116,0.08468852,-0.131427,0.1006675,0.3009372,0.043409526,-0.1908954,-0.008309061999999999,-0.041545313,-0.04780374,-0.056991648,0.13488911,0.07478156,-0.02228178,-0.02929477,0.059441756,0.040746365
-25,100,106,82,99,82,90,81,66,251,225,210,266,329,209,200.0,2.50625,0.87196827,1.4742297,0.4381389,0.029927522,0.08020575,0.58059394,-0.05027823,3.1996112,4.163037999999999,4.1437645,4.4072466,4.799775599999999,5.4156847,5.480328,5.708575,8.461109,8.093359,8.106767999999999,8.218336,8.532337,7.9900503,7.590217599999999,7.430803999999999,24.924,23.927998000000002,22.814999,22.836,24.599998,26.189999,23.325,23.06,21.324,21.396,21.494999,20.123998999999998,19.619999,18.105,19.185,18.56,-17.616,-19.104,-19.470001,-20.112000000000002,-19.32,-19.904999,-21.78,-22.239998,0.39840892,-0.11888351,0.027963202000000003,0.14274545,0.115581185,-0.08988169,0.17363812,-0.10262048,-0.071479246,-0.09310411,0.048869006,0.22839272,0.15339808,-0.25446504,0.09134643,-0.00213053,-0.34099117,-0.09864348,0.13462278,-0.025353294,0.004527375,-0.001065265,-0.128897,0.019884937
-25,91,98,99,116,98,82,81,74,193,233,193,284,250,151,142.0,1.2659341999999998,0.59902924,0.70581067,0.041100465,-0.69240314,-0.8415619000000001,0.37529114,-0.48602295,5.1265845,5.508100499999999,5.0872,5.170677700000001,5.8270082,6.059725,5.844844999999999,5.7281275,7.7368630000000005,7.954496000000001,8.175241,8.431581,7.947313,7.3932943,8.267178999999999,7.529764699999999,21.263998,21.588,19.872,19.72,21.828000000000003,22.8,22.364998,21.855,19.98,19.848,20.628,19.72,19.848001,19.349998,18.914998999999998,18.72,-22.98,-23.1,-22.272,-22.019999,-22.284000000000002,-22.005,-23.054998,-22.23,-0.050466906,-0.17587516,-0.06668555,0.111675225,-0.072544515,-0.1362207,-0.24740767,-0.081226416,0.05273059,-0.089801796,-0.05336975,0.23959573,0.09406285,-0.37537259999999995,-0.21318606,0.19001654,-0.05379586,-0.08383631,-0.09736517,-0.068354465,0.09661948,0.050999537000000005,0.10479539,0.0768322
-25,74,82,90,104,117,91,90,74,160,234,618,297,300,135,159.0,-0.3878607,-1.2497733,-1.0007763,-0.7570465999999999,-1.8195933999999998,-2.183512,-1.2243947,-1.8740613000000002,4.3269205,4.12521,4.2790365,4.3052535,5.0215983,5.3941364,5.561251599999999,5.3923407,8.583214,8.176199,7.974487299999999,8.514738000000001,7.879796499999999,8.494627000000001,7.826645,7.968502,27.059997999999997,26.759998,26.85,27.263997999999997,28.428,29.145,28.656,27.989997999999996,21.21,21.39,21.824999,20.58,18.995998,19.71,19.619999,19.755,-15.344999,-15.33,-15.404998999999998,-15.167998999999998,-13.667998999999998,-13.155001,-15.948,-15.84,0.023036344,-0.03542004,-0.06764429,0.13475595,0.04910869,-0.025965825,-0.090654,-0.15965651,0.029694252,-0.047004797,-0.13675332,0.12985574,0.13401027,-0.4013384,-0.21624868,0.007723169,0.020772658,0.015313176000000001,0.043409526,0.015233281000000001,0.024074977,-0.012516856000000002,0.029507821,0.025566347000000003
-25,83,66,99,89,90,99,66,66,127,209,211,224,300,167,185.0,0.43514615,0.26894864,0.27341783,-0.57999533,-0.8446743,-1.2799403999999999,-0.05825891,-1.1428323,4.107253,3.9871437999999997,3.8436513,4.2012253,4.651934,4.854483,4.7117887000000005,4.8865657,8.230068,8.658230999999999,8.260474,8.696339,8.062714,8.235575,8.726866000000001,8.251217,15.2039995,15.56,15.828,16.875,17.88,18.828,17.144999,17.14,27.947998,27.94,27.36,26.774997999999997,25.523998000000002,26.159998,25.649998,25.64,-20.304000000000002,-19.04,-20.303998999999997,-19.71,-20.435999,-20.495998,-21.164998999999998,-20.859999,-0.10745855,-0.07190535,0.13369069,0.14873755,-0.06764429,-0.086073376,-0.003373338,-0.107236624,0.102664866,-0.041722853,0.057098172999999995,0.41438788,0.06838998,-0.5455219,0.1780767,0.06196287599999999,0.15952335,0.09125765400000001,0.068176925,0.015978966,0.02812298,0.009693908000000001,-0.04172286,0.012783174
-25,100,89,106,115,82,69,58,66,253,534,250,292,664,145,160.0,0.3323152,-0.6919243,-0.20159177,-0.28538886,-0.8379706,-0.47285485,-0.18674773,-0.7022991999999999,5.403713,5.522944,4.88034,4.902846299999999,5.190629,5.798157700000001,5.6319604000000005,5.887341999999999,6.939833,7.7481155,7.7495522,8.148905000000001,8.242638000000001,7.949946400000001,8.562463000000001,7.722098,18.108,18.312,17.7,18.5,20.265,20.955,18.48,19.1,23.675998999999997,23.399998,24.768,24.49,22.394999,22.214998,21.81,23.299997,-24.215999999999998,-24.203999,-22.404001,-22.88,-22.5,-24.869999,-25.11,-24.88,0.07787083,-0.23670176,-0.06604639400000001,0.09779127,0.004394215999999999,-0.11411646,-0.2876214,-0.20754902,-0.17065537,-0.07552725,-0.041332263,0.19728696,-0.04367584,-0.2022671,0.04314321,0.24376802,-0.07243799,-0.000746,0.02918825,0.09267801,0.08628642,-0.022104235,-0.13724159,0.07208289999999999
-25,90,75,82,100,91,73,56,90,134,201,200,251,277,143,142.0,0.6931214,-0.0843956,0.28730422,-0.13168110000000002,-0.6206968,-0.7350199000000001,0.31922690000000004,-0.4309563,4.4819455,4.6154222,4.4957123,4.5303082,4.9823337,5.38855,5.386954,5.43388,7.663839299999999,8.663419000000001,8.037334,8.366777,8.570642999999999,8.308679,8.922391000000001,8.016267,18.551998,18.915,17.939999,18.756,21.149998,21.58,19.64,19.32,25.14,24.494999,25.335,25.103998,24.389997,24.159998,23.4,23.339998,-22.728,-21.599998,-21.465,-21.228,-21.315,-20.88,-23.339998,-22.574999,-0.09614012,-0.18708707,0.045673214000000004,0.19803266,0.010120012,0.05557130000000001,-0.03391092,-0.055606805,0.20013656,0.033688977,0.04913532,0.32937974,0.0422111,-0.43054438,0.11859944,0.10929613,0.039281625,-0.04873585,0.05179848,0.059867866,0.011451592,-0.06675658,-0.011362821,0.10002832
