Label,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
-25,80,73,89,91,107,65,74,48,224,218,274,342,308,193,326,-0.52672434,0.010175355,0.5530606,0.4626795,0.26527753,-0.27952304,0.5907693,0.8587203,4.106654,4.473566,3.6900635,4.1611223,5.00436,5.332486,5.125986,5.26485,9.388264,8.870518,7.6865845,8.013991,7.889852,8.195353,7.81228,7.9088464,27.705,26.61,22.664999,20.369999,23.207998,24.720001,22.56,19.220001,21.825,22.079998,23.115,24.195,21.552,20.619999,21.56,22.6,-15.87,-16.755001,-21.24,-22.215,-22.116001,-21.44,-22.779999,-25.58,-0.04247742,-0.025300033,0.2568619,0.01504686,0.12985572,-0.08229168,-0.005992118,-0.102620475,-0.053130064,-0.569517,-0.26431876,0.07470167,0.15957661,-0.16857809,-0.37856838,-0.008344571,-0.23449135,-0.18961707,-0.30586407,0.20905815,0.094808534,-0.044474788,-0.116646454,-0.045451283
-25,97,73,115,106,83,82,65,74,166,192,234,283,318,579,184,0.51140153,-0.30645782,0.24301147,-0.3514688,-0.45070848,-0.38965634,0.18754579,-0.36711094,4.908114,4.9757495,4.726154,4.9813757,5.3678007,5.6120086,5.684633,5.7333145,8.407,8.298304,8.2037325,8.191522,7.9732904,8.082825,8.512184,8.030152,18.804,19.635,18.852,19.909998,20.82,21.06,19.71,20.58,24.924,24.704998,24.852,24.519999,24.105,22.679998,23.009998,22.659998,-23.723999,-22.875,-22.319998,-22.04,-23.279999,-23.64,-24.33,-23.980001,0.11377025,-0.13608754,-0.017044231,0.1454086,-0.009454221,-0.001198422,-0.17186266,-0.14203526,0.36187035,-0.16524915,0.029649863,0.19771308,-0.11318435,-0.20453078,-0.020062478,0.014913701,0.042077947,0.011318435,0.07598887,-0.03217099,0.018908443,0.015978968,-0.026454067,-0.015978968
-25,66,65,73,91,91,65,81,65,143,192,217,250,276,143,192,0.9832187,0.717662,0.6799533,0.4902128,0.002873041,-0.20430522,0.6512229,0.1803632,4.875393,4.834492,4.80636,4.9565964,5.2921433,5.5713077,5.5725045,5.495491,7.803501,8.541315,7.913435,7.864354,8.093839,7.821857,8.295909,7.8968754,24.76,24.66,24.435,24.3,25.56,25.88,24.704998,25.519999,20.82,20.130001,20.52,20.25,19.296001,19.279999,19.08,19.58,-21.88,-21.375,-21.81,-21.24,-20.484,-21.08,-22.425,-21.679998,-0.023613364,-0.07123956,0.030626353,0.10865698,0.100134864,-0.009054747,-0.022104235,-0.048647076,0.075278684,-0.047004797,0.030892674,0.13635385,0.008415587,-0.23844169,-0.036218986,0.12658893,0.015268791,-0.01637844,-0.013315806,-0.030626353,-0.010759172,0.037994433,0.024501082,0.010830189
-25,55,81,91,88,107,74,99,75,132,208,203,249,300,143,212,0.7697358,0.42018238,0.4213795,-0.18974048,-0.5566519,-0.7152678,0.059376203,-0.18495208,4.7309427,4.8524485,4.781221,4.8440685,5.2636523,5.555745,5.5684347,5.4982843,8.540117,8.223484,7.9942393,8.333019,8.187372,8.081029,8.197268,8.081628,22.56,22.740002,22.308,22.89,24.023998,24.675,24.203999,24.404999,21.919998,22.14,23.435999,22.71,21.816,20.654999,20.844,20.55,-21.519999,-21.15,-21.168,-21.57,-20.555998,-19.47,-21.623999,-21.645,0.09427591,-0.12423647,-0.037284255,0.13329121,-0.002041757,-0.05219796,-0.002237058,-0.089881696,0.20772657,-0.034221627,0.009054747,0.23515713,0.05317445,-0.30146983,-0.17257284,0.0628506,-0.04980111,-0.08335695,-0.039947417,0.020772658,0.031691615,0.060720075,0.035579834,0.015046861
-25,79,90,90,132,108,82,57,32,131,226,200,275,326,209,217,0.516549,0.047884032,0.5291186,0.16998832,-0.24101628,-0.43861777,0.02474008,-0.45489833,4.63697,4.71131,4.661511,4.854757,5.2141724,5.48368,5.292782,5.379771,8.391078,8.378748,8.13454,8.367735,8.102378,8.301655,8.383697,7.884106,21.195,20.984999,21.132,22.662857,24.6,24.765,23.799997,22.92,23.355,23.91,22.98,22.439999,21.204,20.16,22.18,21.3,-21.720001,-21.435,-21.912,-21.651428,-20.508,-20.235,-22,-21.48,0.046339005,-0.07850999,0.016085505,0.20536777,-0.018553356,-0.12058793,0.123038046,-0.082558,-0.01797634,0.023861924,0.13145363,0.29911104,0.026454067,-0.22658174,0.08042746,0.017576864,-0.07696536,0.047617324,0.12634036,0.09960223,0.047226723,-0.064874604,-0.0987145,0.004261058
-25,89,106,99,115,81,98,82,56,183,233,218,275,301,176,188,1.0229226,-0.08571241,0.47070003,-0.94044244,-0.58358663,-0.84419554,-0.19452888,-1.0749965,4.11683,4.139575,3.8010345,3.7962463,4.5645456,5.0555964,5.175067,5.2588644,8.207323,9.150639,8.296388,8.723991,8.327632,8.438603,7.8930845,7.5979986,0.84,3.324,5.268,4.8799996,6.6899996,7.176,6.255,6.3999996,30.074999,30.324,30.203999,29.629997,28.92,28.128,27.69,27.22,-23.52,-22.703999,-20.772,-21.78,-23.925,-25.212002,-25.544998,-26.26,-0.25446504,-0.42088595,0.11270498,0.10556771,-0.024634238,0.034088463,0.18216021,-0.1057275,0.23249397,0.104715504,-0.004474108,0.1449825,-0.02716425,-0.07978831,-0.037683733,-0.00372842,0.01771002,0.25523734,-0.002237057,-0.025459817,0.106393285,0.024501082,-0.05299691,-0.0396811
-25,77,83,65,107,107,81,90,41,178,226,184,242,301,283,217,0.94092125,0.41718966,0.87148947,0.4098873,0.030326555,-0.2813187,0.18435353,-0.026336215,4.7985787,4.6848545,4.640761,4.81857,5.142745,5.4396267,5.365885,5.246893,7.887697,8.5862055,7.860962,8.193438,8.157445,7.8781204,7.920498,7.381324,2.12,2.7299998,2.72,3.648,5.0880003,5.5199995,4.5239997,4.8,27.720001,28.304998,27.76,27.707998,27.012,26.985,26.544,27.3,-25.800001,-24.465,-24.64,-25.223999,-26.123999,-27.029999,-27.288,-27.18,-0.12117383,-0.10346381,-0.037816886,0.1277252,0.03328951,-0.050866377,0.028762143,-0.24234766,0.23009713,-0.13036174,-0.060542528,0.2038916,-0.03160284,-0.10080065,0.0898018,0.0743022,0.003861586,0.020772658,0.028229507,0.029294774,-0.004527374,-0.024900557,0.011504856,-0.011185275
-25,101,98,99,115,73,82,81,57,178,225,217,276,267,143,192,-0.13646951,-0.8224083,-0.42042184,-1.0122685,-1.6478093,-1.496376,-0.96546185,-1.6196774,3.9954438,4.0228577,4.2564116,4.3809104,5.1529207,5.5449715,5.4958897,5.639542,8.77044,8.582016,8.146032,8.748413,7.6758103,7.9278,8.477869,7.65546,21.696,23.256,21.708,23.304,25.23,26.22,25.23,24.96,26.147999,25.151999,25.223999,24.647999,23.46,21.585,21.555,22.039999,-17.712,-16.967999,-18.539999,-17.915998,-17.324999,-17.7,-19.395,-19.08,-0.010652646,-0.043409526,0.09299757,0.18077537,0.061652187,0.012916328,0.020506341,-0.14088123,0.036218993,-0.10905645,-0.06146576,0.34961978,0.1644502,-0.28655612,-0.030093722,-0.027963191,0.17278588,0.047404267,0.026525086,0.15329155,0.076166406,-0.00545948,-0.009321064,-0.07749799
-25,86,91,89,122,107,91,90,57,146,193,209,300,499,160,276,-0.59735334,-0.6675035,-0.6913257,-1.2649366,-1.9604521,-1.7147274,-0.61770403,-0.1436521,4.2245693,4.241568,4.161721,4.3997445,4.525041,4.806599,4.5604753,4.4260807,9.200317,9.4140005,7.932589,8.317058,8.123527,7.401914,9.264603,8.937554,21.09,22.665,23.715,24.83,26.771997,26.291998,25.38,24.5,25.47,24.45,24.224998,23.550001,21.911999,21.432001,21.995998,23.279999,-18.885,-17.939999,-17.175,-16.44,-15.528,-16.164,-16.679998,-18.84,-0.036218993,-0.062424503,0.13222596,0.08211414,-0.07305939,-0.13422331,-0.17619476,-0.101200126,0.29068404,-0.015233281,0.07257114,0.28575718,0.14718404,-0.23126891,-0.26631612,0.043143213,0.3864247,0.08596684,0.18109496,0.026276521,-0.007811939,-0.008522116,-0.0551807,-0.06853201
-25,56,91,82,114,81,91,73,34,126,233,210,300,291,168,225,1.4836069,0.62919617,0.79786766,0.8515377,0.08810662,-0.16567877,-0.06584055,-0.36391866,4.5298295,4.8362875,4.7937903,5.0138574,5.2978897,5.569392,5.9699416,6.066907,7.829838,8.37779,7.961918,8.24164,8.300697,8.349539,6.8168902,7.78355,19.12,20.135998,19.47,19.85,20.265,20.745,19.724998,19.26,23.159998,23.052,23.819998,23.01,22.019999,21.84,21.45,22.02,-24.099998,-23.927998,-22.935,-23.79,-23.729998,-24.06,-25.949997,-24.66,0.091257654,-0.12495552,-0.017310549,0.14940335,-0.006285063,0.14050838,0.039681107,-0.32969934,0.23595607,-0.064768076,-0.014514227,0.15863562,0.05166533,-0.2465022,-0.17377126,0.053263225,-0.00301825,-0.024181504,0.021438448,-0.037550572,-0.060080916,-0.06317018,-0.089748524,0.054328486
-25,87,57,82,115,82,98,82,66,190,226,225,317,309,140,184,0.72927386,-0.026336217,0.23822306,-0.534306,-0.8738836,-0.9227253,0.27353752,-1.0055647,3.494098,3.6296098,3.562572,3.9600096,4.546589,4.795586,4.854842,4.9783435,9.535148,8.696538,8.860941,8.10158,8.404845,8.3500185,9.201515,8.182583,14.040001,13.2,12.945,13.81,16.695,17.232,15.84,16.339998,28.115997,29.309998,28.71,28.9,27.689999,26.939999,26.295,25.699999,-21.251999,-20.039999,-18.779999,-19.859999,-21.224998,-21.012,-22.529999,-22.06,-0.15520903,-0.1514451,-0.05153217,0.35926047,-0.090014845,-0.027377298,-0.029294772,-0.21695887,0.074888095,0.001242811,0.06564693,0.4372023,-0.018642126,-0.32181638,0.116912775,0.07421342,-0.18216023,-0.08326817,0.00892159,0.12197278,0.117578566,-0.036005937,-0.041944787,-0.037816886
-25,95,82,81,98,115,100,89,58,180,226,192,267,308,152,192,1.1761516,0.6194997,0.8343793,0.4668693,-0.18315643,-0.5679046,0.35769373,-0.18315643,4.331111,4.433463,4.3442793,4.420654,4.96757,5.315128,5.398925,5.7400985,8.392276,8.507795,7.9649105,8.617689,8.473479,8.34475,8.247067,7.1790137,17.775,17.565,16.845,18.779999,20.230001,21.192,19.589998,20.67,24.524998,25.154999,25.634998,24.885,23.029999,23.352,23.01,21.869999,-23.189999,-22.920002,-23.024998,-22.739998,-22.58,-22.296,-24.255,-24.3,0.03435478,-0.19827235,0.057391126,0.07765778,0.03328952,0.13965616,-0.00181095,-0.165116,0.08468852,-0.131427,0.1006675,0.3009372,0.043409526,-0.1908954,-0.008309062,-0.041545313,-0.04780374,-0.056991648,0.13488911,0.07478156,-0.02228178,-0.02929477,0.059441756,0.040746365
-25,100,106,82,99,82,90,81,66,251,225,210,266,329,209,200,2.50625,0.87196827,1.4742297,0.4381389,0.029927522,0.08020575,0.58059394,-0.05027823,3.1996112,4.163038,4.1437645,4.4072466,4.7997756,5.4156847,5.480328,5.708575,8.461109,8.093359,8.106768,8.218336,8.532337,7.9900503,7.5902176,7.430804,24.924,23.927998,22.814999,22.836,24.599998,26.189999,23.325,23.06,21.324,21.396,21.494999,20.123999,19.619999,18.105,19.185,18.56,-17.616,-19.104,-19.470001,-20.112,-19.32,-19.904999,-21.78,-22.239998,0.39840892,-0.11888351,0.027963202,0.14274545,0.115581185,-0.08988169,0.17363812,-0.10262048,-0.071479246,-0.09310411,0.048869006,0.22839272,0.15339808,-0.25446504,0.09134643,-0.00213053,-0.34099117,-0.09864348,0.13462278,-0.025353294,0.004527375,-0.001065265,-0.128897,0.019884937
-25,91,98,99,116,98,82,81,74,193,233,193,284,250,151,142,1.2659342,0.59902924,0.70581067,0.041100465,-0.69240314,-0.8415619,0.37529114,-0.48602295,5.1265845,5.5081005,5.0872,5.1706777,5.8270082,6.059725,5.844845,5.7281275,7.736863,7.954496,8.175241,8.431581,7.947313,7.3932943,8.267179,7.5297647,21.263998,21.588,19.872,19.72,21.828,22.8,22.364998,21.855,19.98,19.848,20.628,19.72,19.848001,19.349998,18.914999,18.72,-22.98,-23.1,-22.272,-22.019999,-22.284,-22.005,-23.054998,-22.23,-0.050466906,-0.17587516,-0.06668555,0.111675225,-0.072544515,-0.1362207,-0.24740767,-0.081226416,0.05273059,-0.089801796,-0.05336975,0.23959573,0.09406285,-0.3753726,-0.21318606,0.19001654,-0.05379586,-0.08383631,-0.09736517,-0.068354465,0.09661948,0.050999537,0.10479539,0.0768322
-25,74,82,90,104,117,91,90,74,160,234,618,297,300,135,159,-0.3878607,-1.2497733,-1.0007763,-0.7570466,-1.8195934,-2.183512,-1.2243947,-1.8740613,4.3269205,4.12521,4.2790365,4.3052535,5.0215983,5.3941364,5.5612516,5.3923407,8.583214,8.176199,7.9744873,8.514738,7.8797965,8.494627,7.826645,7.968502,27.059998,26.759998,26.85,27.263998,28.428,29.145,28.656,27.989998,21.21,21.39,21.824999,20.58,18.995998,19.71,19.619999,19.755,-15.344999,-15.33,-15.404999,-15.167999,-13.667999,-13.155001,-15.948,-15.84,0.023036344,-0.03542004,-0.06764429,0.13475595,0.04910869,-0.025965825,-0.090654,-0.15965651,0.029694252,-0.047004797,-0.13675332,0.12985574,0.13401027,-0.4013384,-0.21624868,0.007723169,0.020772658,0.015313176,0.043409526,0.015233281,0.024074977,-0.012516856,0.029507821,0.025566347
-25,83,66,99,89,90,99,66,66,127,209,211,224,300,167,185,0.43514615,0.26894864,0.27341783,-0.57999533,-0.8446743,-1.2799404,-0.05825891,-1.1428323,4.107253,3.9871438,3.8436513,4.2012253,4.651934,4.854483,4.7117887,4.8865657,8.230068,8.658231,8.260474,8.696339,8.062714,8.235575,8.726866,8.251217,15.2039995,15.56,15.828,16.875,17.88,18.828,17.144999,17.14,27.947998,27.94,27.36,26.774998,25.523998,26.159998,25.649998,25.64,-20.304,-19.04,-20.303999,-19.71,-20.435999,-20.495998,-21.164999,-20.859999,-0.10745855,-0.07190535,0.13369069,0.14873755,-0.06764429,-0.086073376,-0.003373338,-0.107236624,0.102664866,-0.041722853,0.057098173,0.41438788,0.06838998,-0.5455219,0.1780767,0.061962876,0.15952335,0.091257654,0.068176925,0.015978966,0.02812298,0.009693908,-0.04172286,0.012783174
-25,100,89,106,115,82,69,58,66,253,534,250,292,664,145,160,0.3323152,-0.6919243,-0.20159177,-0.28538886,-0.8379706,-0.47285485,-0.18674773,-0.7022992,5.403713,5.522944,4.88034,4.9028463,5.190629,5.7981577,5.6319604,5.887342,6.939833,7.7481155,7.7495522,8.148905,8.242638,7.9499464,8.562463,7.722098,18.108,18.312,17.7,18.5,20.265,20.955,18.48,19.1,23.675999,23.399998,24.768,24.49,22.394999,22.214998,21.81,23.299997,-24.216,-24.203999,-22.404001,-22.88,-22.5,-24.869999,-25.11,-24.88,0.07787083,-0.23670176,-0.066046394,0.09779127,0.004394216,-0.11411646,-0.2876214,-0.20754902,-0.17065537,-0.07552725,-0.041332263,0.19728696,-0.04367584,-0.2022671,0.04314321,0.24376802,-0.07243799,-7.46E-04,0.02918825,0.09267801,0.08628642,-0.022104235,-0.13724159,0.0720829
-25,90,75,82,100,91,73,56,90,134,201,200,251,277,143,142,0.6931214,-0.0843956,0.28730422,-0.1316811,-0.6206968,-0.7350199,0.3192269,-0.4309563,4.4819455,4.6154222,4.4957123,4.5303082,4.9823337,5.38855,5.386954,5.43388,7.6638393,8.663419,8.037334,8.366777,8.570643,8.308679,8.922391,8.016267,18.551998,18.915,17.939999,18.756,21.149998,21.58,19.64,19.32,25.14,24.494999,25.335,25.103998,24.389997,24.159998,23.4,23.339998,-22.728,-21.599998,-21.465,-21.228,-21.315,-20.88,-23.339998,-22.574999,-0.09614012,-0.18708707,0.045673214,0.19803266,0.010120012,0.0555713,-0.03391092,-0.055606805,0.20013656,0.033688977,0.04913532,0.32937974,0.0422111,-0.43054438,0.11859944,0.10929613,0.039281625,-0.04873585,0.05179848,0.059867866,0.011451592,-0.06675658,-0.011362821,0.10002832
-25,49,82,90,99,123,91,107,83,109,226,234,325,375,242,242,-0.6428431,-1.2318168,-0.6015432,-1.493982,-0.97843045,-1.9503168,-0.8830614,0.41838676,3.973178,4.110844,3.9827542,4.1448417,4.5402045,5.432444,5.183846,5.179257,8.972271,8.104372,7.9176245,8.202056,8.567651,7.723695,8.063272,8.556278,23.91,23.265,23.484,24.564,27.471426,26.628,24.49,22.272,23.099998,23.94,24.9,23.628,21.822857,21.383999,21.859999,21.972,-18.15,-16.95,-16.092,-15.6,-15.874286,-16.512,-20.429998,-22.008,-0.033822145,-0.1463407,-0.031158984,0.18588865,0.03542004,0.08383632,-0.026897928,-0.14847124,0.3203783,-0.06072007,0.10679277,0.15446334,-0.0720829,-0.20069583,-0.39201733,0.005060006,-0.17150757,0.049268484,0.10439591,0.21965751,-0.013670894,-0.016724652,-3.55E-04,-0.064847976
-25,86,73,90,98,107,90,90,74,222,208,201,275,309,159,184,-0.22445641,-0.46267948,-0.195726,-0.59184664,-1.1554418,-1.377863,-0.4285621,-1.3138182,4.170699,4.084508,4.0581717,4.1094084,4.6504974,4.9224787,5.1798553,5.0182467,8.455722,8.624513,7.8410106,8.873869,8.6593485,8.347384,8.5622635,7.817667,24.449999,25.02,24.69,25.331999,27.36,26.429998,26.054998,26.310001,23.085,23.4,22.965,22.751999,21.580002,21.045,21.48,21.765,-17.625,-16.95,-17.175001,-16.872,-16.01,-17.145,-18.074999,-17.58,0.058323227,-0.13395701,-0.003994748,0.13369069,0.14370418,-0.008522118,-0.11105382,-0.08482168,-0.004793689,-0.14221281,-0.0520648,0.30668965,-0.1067395,-0.26565033,-0.018109493,0.0917459,0.045007423,0.02197108,0.09600696,0.06870956,-0.02343582,-0.038615838,-0.020106865,0.027963193
